,AR-TF1,CA-Cbo,CA-DB2,CA-DBB,CA-ER1,CA-LP1,PE-QFR,US-ALQ,US-ARM,US-Bar,US-Bi1,US-Bi2,US-BRG,US-BZB,US-BZF,US-BZo,US-BZS,US-CF1,US-CF2,US-CF3,US-CF4,US-CS1,US-CS2,US-CS3,US-CS4,US-DFC,US-DS3,US-EDN,US-EML,US-GLE,US-Ha1,US-HB1,US-HB2,US-HB3,US-Hn2,US-Hn3,US-Ho2,US-HWB,US-ICh,US-ICs,US-ICt,US-Jo1,US-Jo2,US-KFS,US-KLS,US-Kon,US-KS3,US-Me2,US-Me6,US-MMS,US-Mo1,US-Mo2,US-Mo3,US-MOz,US-Mpj,US-Myb,US-NC3,US-NC4,US-Ne1,US-NGB,US-NGC,US-ONA,US-Pnp,US-RGA,US-RGB,US-RGo,US-Rls,US-Rms,US-Ro4,US-Ro5,US-Ro6,US-Rpf,US-Rwf,US-Rws,US-Seg,US-Ses,US-Sne,US-Snf,US-SRG,US-SRS,US-Syv,US-Ton,US-Tw1,US-Tw3,US-Tw4,US-Tw5,US-UMB,US-UMd,US-Var,US-Vcm,US-Vcp,US-Whs,US-Wi0,US-Wjs,US-Wkg,US-xAB,US-xAE,US-xBA,US-xBL,US-xBN,US-xBR,US-xCL,US-xCP,US-xDC,US-xDJ,US-xDL,US-xDS,US-xGR,US-xHA,US-xHE,US-xJE,US-xJR,US-xKA,US-xKZ,US-xMB,US-xML,US-xNG,US-xNQ,US-xRM,US-xSB,US-xSC,US-xSE,US-xSJ,US-xSL,US-xSR,US-xST,US-xTA,US-xTR,US-xUK,US-xUN,US-xWD,US-xYE,AU-Adr,AU-ASM,AU-Boy,AU-Cpr,AU-Cum,AU-DaS,AU-Dry,AU-GWW,AU-Lit,AU-Lon,AU-Rgf,AU-Stp,AU-War,AU-Whr,AU-Wom,BE-Bra,BE-Lon,BE-Vie,CH-Aws,CH-Cha,CH-Dav,CH-Fru,CH-Lae,CH-Oe2,CZ-BK1,CZ-Lnz,CZ-RAJ,CZ-Stn,CZ-wet,DE-Akm,DE-Geb,DE-Gri,DE-Hai,DE-HoH,DE-Hte,DE-Hzd,DE-Kli,DE-Obe,DE-RuR,DE-RuS,DE-RuW,DE-Tha,DK-Sor,ES-Abr,ES-LM1,ES-LM2,FI-Hyy,FI-Let,FI-Sii,FI-Var,FR-Bil,FR-EM2,FR-Hes,IT-BCi,IT-Cp2,IT-Lsn,IT-SR2,IT-Tor,NL-Loo,RU-Fy2,RU-Fyo,SE-Deg,SE-Htm,SE-Lnn,SE-Nor,SE-Ros,SE-Svb,BE-Bra,BE-Dor,BE-Lcr,BE-Lon,BE-Maa,BE-Vie,CH-Aws,CH-Cha,CH-Dav,CH-Fru,CH-Lae,CH-Oe2,CZ-BK1,CZ-KrP,CZ-Lnz,CZ-RAJ,CZ-Stn,CZ-wet,DE-Akm,DE-Geb,DE-Gri,DE-Hai,DE-HoH,DE-Hzd,DE-Kli,DE-Obe,DE-RuR,DE-RuS,DE-RuW,DE-Tha,DK-Gds,DK-Sor,ES-Abr,ES-Agu,ES-Cnd,ES-LJu,ES-LM1,ES-LM2,FI-Hyy,FI-Ken,FI-Let,FI-Qvd,FI-Sii,FI-Var,FR-Aur,FR-Bil,FR-FBn,FR-Fon,FR-Gri,FR-Hes,FR-Lam,FR-LGt,FR-Tou,GF-Guy,GL-Dsk,IE-Cra,IL-Yat,IT-BCi,IT-BFt,IT-Cp2,IT-Lav,IT-Lsn,IT-MBo,IT-Ren,IT-SR2,IT-Tor,RU-Fy2,RU-Fyo,SE-Deg,SE-Htm,SE-Nor,SE-Ros,SE-Svb
2009,946.33,881.58,2057.1,2057.1,987.81,815.55,2834.12,730.58,881.61,1399.08,413.21,462.6,1116.1799,283.47,283.47,283.47,283.47,621.19,621.19,605.19,605.19,815.44,815.44,815.44,815.44,1017.32,462.6,461.56,496.38,848.22003,1204.62,1284.63,1284.63,1284.63,214.09,214.09,1254.12,1094.63,504.50998,504.50998,504.50998,260.18,260.18,1065.58,905.08,977.73,929.67,613.35,1131.5,1116.1799,1139.94,1193.65,1139.94,1170.64,365.15,426.37,1470.84,1358.81,948.07,280.85,686.33,941.75,1134.43,1873.34,668.1,456.97,368.21,445.57,751.92,751.92,751.92,400.57,368.21,368.21,184.45,184.45,426.37,426.37,181.25,181.25,791.98,757.41,458.26,458.26,458.26,458.26,979.89,881.27,757.41,623.17,623.17,149.94,724.62,272.62,149.94,2270.72,644.11,280.85,1055.74,392.61,1399.08,1078.36,511.57,729.31,554.24,1770.51,937.07996,1465.95,1204.62,496.38,1239.87,167.61,942.24,977.73,272.41,1177.09,683.93,419.68,1069.54,1105.27,1056.03,1460.59,503.86002,618.98,146.31999,723.52,1848.65,723.52,1065.58,796.04,729.31,743.27,1475.66,108.2,307.16998,215.02,789.66,937.97,878.84,238.25,1578.08,1578.08,330.6,548.23,1530.37,382.35,554.01,770.17,858.74,1171.04,1407.57,1351.73,1679.09,1351.73,1118.31,1325.1799,1072.67,711.86,824.97,914.08,814.73,712.47,753.89,1045.58,810.98,711.17,720.22,1045.58,1045.58,975.22,1066.23,836.58,1066.23,1045.58,642.39,417.63998,797.44,797.44,536.39,559.72003,536.39,594.9,875.41,730.71,1052.87,1413.29,954.35,1374.89,1485.62,1413.26,814.63,928.99,928.99,754.86,674.16003,868.86,715.89,777.09,754.55,770.17,888.0,720.84,858.74,849.75,1171.04,1407.57,1351.73,1679.09,1351.73,1118.31,1325.1799,1072.67,892.33997,711.86,824.97,914.08,814.73,712.47,753.89,1045.58,810.98,711.17,1045.58,1045.58,975.22,1066.23,836.58,1066.23,1045.58,804.6,642.39,417.63998,340.01,721.4,580.66,797.44,797.44,536.39,543.01,559.72003,592.69,536.39,594.9,733.89,875.41,818.35,693.38,687.62,1052.87,791.15,733.89,759.59,2112.04,354.64,1205.84,115.229996,1413.29,960.87,954.35,1107.92,1374.89,1513.42,933.08997,1485.62,1413.26,928.99,928.99,754.86,674.16003,715.89,777.09,754.55
2010,813.32,895.26,2368.2,2368.2,868.76,665.32,2459.64,886.32,772.94,1474.45,655.14,762.28,865.18,309.81,309.81,309.81,309.81,651.67,651.67,644.68,644.68,908.38,908.38,908.38,908.38,977.08997,762.28,698.84,501.13,768.07,1174.7,1063.24,1063.24,1063.24,271.74,271.74,1385.04,1031.05,507.72,507.72,507.72,377.97,377.97,1019.13,759.87,837.49,729.77997,807.34,1379.46,865.18,1120.03,1043.43,1120.03,1081.0,465.31,663.13,1107.31,1182.89,909.31,271.33,497.8,868.68,992.27,905.89,1125.72,822.68,428.26,474.72,1031.85,1031.85,1031.85,402.79,428.26,428.26,237.64,237.64,663.13,663.13,411.66998,411.66998,939.49,1226.74,726.39,726.39,726.39,726.39,909.21,817.93,1226.74,685.01,685.01,295.19998,961.52,358.32,295.19998,2698.25,634.97003,271.33,968.51,399.73,1474.45,872.73,448.55,842.53,608.24,1101.66,919.95,1216.6799,1174.7,501.13,952.71,253.54,819.28,837.49,365.34,906.93,744.58,536.81,763.72,907.7,987.29,1084.91,891.77997,496.88998,359.07,899.56,1191.11,899.56,1019.13,961.38,842.53,739.89996,1647.27,544.33997,195.44,430.2,1075.23,1252.4401,1000.93005,167.22,1848.2,1848.2,209.15,543.37,1315.2999,917.77997,884.33,825.06,911.56,1108.6,1541.02,1477.03,1769.6,1477.03,1188.75,1451.6901,1295.47,888.89,973.0,1143.39,830.32,859.35,808.52997,1161.83,817.33,837.6,948.86,1161.83,1161.83,1136.39,1060.67,879.76,1060.67,1161.83,768.77,712.72,1228.3201,1228.3201,717.08997,664.7,717.08997,609.42,785.79,759.74,1240.79,1937.6,1258.97,1851.01,1983.5801,1468.43,833.39,849.53,849.53,667.86,772.4,980.67004,675.92,677.31,651.86,825.06,912.12,842.13,911.56,906.15,1108.6,1541.02,1477.03,1769.6,1477.03,1188.75,1451.6901,1295.47,965.4,888.89,973.0,1143.39,830.32,859.35,808.52997,1161.83,817.33,837.6,1161.83,1161.83,1136.39,1060.67,879.76,1060.67,1161.83,789.81,768.77,712.72,355.21,871.67,646.01,1228.3201,1228.3201,717.08997,581.3,664.7,614.0,717.08997,609.42,773.93,785.79,810.51,741.08,657.73,1240.79,800.68,773.93,754.64,2516.55,619.31,885.51,146.0,1937.6,1381.4299,1258.97,1405.73,1851.01,1816.64,1175.64,1983.5801,1468.43,849.53,849.53,667.86,772.4,675.92,677.31,651.86
2011,698.31,921.1,2257.57,2257.57,1080.24,1187.83,2740.27,713.19,564.46,1503.77,428.54,492.13,1603.54,305.67,305.67,305.67,305.67,629.25,629.25,598.08,598.08,788.0,788.0,788.0,788.0,880.95,492.13,482.41998,484.78,765.96,1383.36,932.86,932.86,932.86,173.19,173.19,1173.37,1479.28,423.91998,423.91998,423.91998,172.0,172.0,916.76,701.27,773.66,931.79,650.77,1150.37,1603.54,1139.49,1150.9401,1139.49,1113.89,289.99,445.99,1181.86,1246.91,807.89,257.11,688.88,930.67,904.71,1162.88,664.48,467.93,370.98,442.16998,712.94,712.94,712.94,490.87,370.98,370.98,167.79,167.79,445.99,445.99,217.29,217.29,797.2,816.08997,484.77,484.77,484.77,484.77,947.83,872.71,816.08997,606.26,606.26,157.40001,851.62,233.47,157.40001,2577.26,481.48,257.11,1230.29,477.01,1503.77,742.75,523.29004,696.28,571.67,1144.42,1019.89,1294.39,1383.36,484.78,803.7,130.14,721.02997,773.66,279.69,1022.03,737.12,465.25,784.67,877.04,1198.25,1336.32,582.72,457.29,170.36,749.6,1207.04,749.6,916.76,808.03,696.28,775.02,2297.95,488.01,434.87,459.33,944.37,1537.74,1127.03,377.12,2293.21,2293.21,482.04,984.81,1505.69,696.8,795.43,799.91,777.0,1032.39,1302.38,1270.55,1532.62,1270.55,927.67,1181.16,991.48,570.06,669.02997,783.55,603.26,756.03,520.64,881.66,566.37,564.03,984.02,881.66,881.66,813.55,909.13,692.47,909.13,881.66,768.77,404.99,820.21,820.21,743.83,715.91003,743.83,702.82,593.1,651.16,931.06,845.45,722.05,1039.46,934.04,1337.48,814.57,835.63,835.63,683.06,773.64,983.8,672.14,702.54,683.46,799.91,800.38,731.57,777.0,761.01,1032.39,1302.38,1270.55,1532.62,1270.55,927.67,1181.16,991.48,688.66,570.06,669.02997,783.55,603.26,756.03,520.64,881.66,566.37,564.03,881.66,881.66,813.55,909.13,692.47,909.13,881.66,815.89,768.77,404.99,230.52,503.15,467.37,820.21,820.21,743.83,779.17,715.91003,703.16,743.83,702.82,616.77,593.1,703.86,595.86,630.14,931.06,704.59,616.77,604.52,2322.41,564.06,999.7,136.72,845.45,832.81,722.05,973.29004,1039.46,1366.98,866.38,934.04,1337.48,835.63,835.63,683.06,773.64,672.14,702.54,683.46
2012,828.26996,885.79,2503.65,2503.65,838.48,968.62,2821.78,725.75,620.85,1234.44,519.94,616.47003,856.41,351.11,351.11,351.11,351.11,758.25,758.25,748.6,748.6,660.06,660.06,660.06,660.06,645.93,616.47003,505.41998,532.65,552.1,921.7,1311.52,1311.52,1311.52,309.94,309.94,1259.65,1047.08,563.9,563.9,563.9,167.75,167.75,781.44,526.06,605.87,895.8,1009.62,1672.21,856.41,772.15,767.21,772.15,781.56,252.25,513.16003,1327.35,1406.85,670.84,246.88,541.44,917.54004,688.89996,884.55,1050.37,719.65,280.62,329.81,639.97,639.97,639.97,451.75,280.62,280.62,117.54,117.54,513.16003,513.16003,325.69,325.69,813.87,981.82,603.99,603.99,603.99,603.99,864.6,801.97,981.82,540.62,540.62,156.82,785.33997,196.26,156.82,3124.69,600.85,246.88,841.7,445.53,1234.44,810.29004,279.22,527.63,570.42,1219.39,890.52997,1199.9299,921.7,532.65,1054.64,94.53,563.16,605.87,225.7,794.81,491.88,290.18,688.52997,1108.3,857.96,993.79,651.34,256.43,241.56,644.36,1320.87,644.36,781.44,831.6,527.63,655.22,1394.5,231.91,336.15,195.96,882.83,1136.73,779.98,250.97,1754.43,1754.43,362.06,528.26,1407.88,430.82,611.32,953.89,951.35,1225.83,1639.45,1577.2,1868.56,1577.2,1260.17,1604.13,1015.14996,580.73,757.95,831.68,735.46,701.14,672.6,1001.97,765.15,681.34,754.46,1001.97,1001.97,936.42,1092.23,843.11,1092.23,1001.97,673.3,371.84,692.99,692.99,901.45,868.69,901.45,723.52,780.14,822.16003,1173.51,1393.36,1047.3099,1307.0,1268.07,1406.19,1010.87,998.38995,998.38995,912.31,792.38,1070.69,893.38,956.81,917.22003,953.89,970.83,917.83,951.35,924.25,1225.83,1639.45,1577.2,1868.56,1577.2,1260.17,1604.13,1015.14996,857.23,580.73,757.95,831.68,735.46,701.14,672.6,1001.97,765.15,681.34,1001.97,1001.97,936.42,1092.23,843.11,1092.23,1001.97,951.75,673.3,371.84,244.98,563.01,411.81,692.99,692.99,901.45,744.51,868.69,786.86,901.45,723.52,657.05,780.14,645.15,803.28,722.9,1173.51,877.39,657.05,668.99,2577.19,612.63,1054.78,165.7,1393.36,869.5,1047.3099,1134.68,1307.0,1626.46,1087.99,1268.07,1406.19,998.38995,998.38995,912.31,792.38,893.38,956.81,917.22003
2013,787.45996,1084.42,1920.1901,1920.1901,1111.62,968.15,2721.27,955.36,879.55,1226.77,139.09999,160.85,1126.48,349.55,349.55,349.55,349.55,524.71,524.71,501.95,501.95,964.21,964.21,964.21,964.21,927.47,160.85,135.26,582.49,686.59,1014.35,1390.05,1390.05,1390.05,160.85,160.85,1224.73,901.52,599.98,599.98,599.98,325.27,325.27,912.57,875.82,948.65,940.19,468.84,882.72,1126.48,1007.22,1066.21,1007.22,1120.53,453.98,136.63,1330.3201,1344.44,776.89,339.13,723.68,1086.05,963.79,1291.12,216.24,140.42,228.34,277.23,903.54,903.54,903.54,448.27,228.34,228.34,245.89,245.89,136.63,136.63,297.28,297.28,1068.22,233.11,138.94,138.94,138.94,138.94,1023.64996,923.87,233.11,654.33997,654.33997,170.54,930.83,326.68,170.54,2116.46,652.33,339.13,1050.09,445.81,1226.77,854.77,544.35,740.63,659.99,1381.25,956.38,1487.85,1014.35,582.49,1348.53,253.77,960.84,948.65,387.41,1168.89,723.96,351.12,868.19,1073.09,1125.52,1281.47,121.99,410.05,237.88,891.17004,1508.2999,891.17004,912.57,1072.83,740.63,624.86,1197.74,154.02,378.66,224.58,967.74,963.92,824.11,284.93,1354.5,1354.5,391.9,403.84,1526.92,492.26,605.01,814.68,804.93,1087.63,1521.84,1483.66,1697.45,1483.66,1219.33,1498.74,983.01,749.01,788.12,849.18,778.03,649.42,757.69,1086.74,795.17,747.83,739.29,1086.74,1086.74,996.76,958.85,792.19,958.85,1086.74,650.82,458.73,933.29004,933.29004,691.47,689.24,691.47,573.31,1041.0701,780.58,1182.71,1624.9299,1080.48,1503.99,1791.01,1547.89,801.65,746.20996,746.20996,584.54,658.67,717.08,538.67,608.5,614.43,814.68,840.15,770.65,804.93,833.16,1087.63,1521.84,1483.66,1697.45,1483.66,1219.33,1498.74,983.01,872.85004,749.01,788.12,849.18,778.03,649.42,757.69,1086.74,795.17,747.83,1086.74,1086.74,996.76,958.85,792.19,958.85,1086.74,763.35,650.82,458.73,215.53,659.21,480.68,933.29004,933.29004,691.47,612.56,689.24,594.49,691.47,573.31,975.55,1041.0701,756.69,782.27997,758.27,1182.71,939.68,975.55,985.29,2816.28,476.95,894.25,180.39,1624.9299,1312.15,1080.48,1387.24,1503.99,1759.01,1159.02,1791.01,1547.89,746.20996,746.20996,584.54,658.67,538.67,608.5,614.43
2014,956.0,903.47003,2419.87,2419.87,924.1,800.57,2784.78,1038.87,585.17,1388.39,438.16998,525.3,1104.7,446.48,446.48,446.48,446.48,658.25,658.25,621.4,621.4,961.24,961.24,961.24,961.24,959.07,525.3,456.59,668.0,820.61,1020.15,1485.75,1485.75,1485.75,221.03,221.03,1388.72,982.98,627.12,627.12,627.12,257.64,257.64,1003.9,743.55,777.58,1102.77,925.67,1566.37,1104.7,952.38,950.73,952.38,935.56,349.46,445.56,1327.92,1432.29,794.74,301.71,525.21,969.42,956.30005,1156.99,800.88,582.42,375.23,427.53,991.8,991.8,991.8,596.44,375.23,375.23,161.53,161.53,445.56,445.56,431.54,431.54,1020.38,851.58,515.34,515.34,515.34,515.34,1115.72,1011.16,851.58,585.07,585.07,263.69,994.32,240.26,263.69,2847.75,490.88,301.71,1028.65,597.0,1388.39,552.09,529.66,605.48,598.07,1197.3201,963.63,1150.81,1020.15,668.0,1109.9299,182.54001,721.93,777.58,265.95,870.07,652.11,341.72,1010.22,1197.99,1067.96,1140.91,409.9,496.61,362.13,1090.67,1218.56,1090.67,1003.9,1044.55,605.48,849.39,1618.4299,347.31,401.14,249.53,806.18,1121.4,870.07,400.61,1905.36,1905.36,417.97,968.8,1341.32,477.19,501.22,913.12,909.01,1111.46,1408.25,1506.02,1621.11,1506.02,1218.96,1471.23,1137.39,812.56,801.08997,971.95,727.11,752.91,663.31,882.25,740.55,690.19,800.37,882.25,882.25,828.58,1042.83,843.46,1042.83,882.25,690.39,478.97,1121.81,1121.81,674.02,665.09,674.02,645.39,941.71,814.51,1099.16,1273.99,1137.23,2076.88,1926.39,1506.44,893.61,606.57,606.57,652.46,877.11,964.81,622.72,703.85,637.38,913.12,910.81,905.56,909.01,885.81,1111.46,1408.25,1506.02,1621.11,1506.02,1218.96,1471.23,1137.39,794.83,812.56,801.08997,971.95,727.11,752.91,663.31,882.25,740.55,690.19,882.25,882.25,828.58,1042.83,843.46,1042.83,882.25,862.07,690.39,478.97,191.54,547.87,390.93,1121.81,1121.81,674.02,664.55,665.09,648.67,674.02,645.39,910.71,941.71,1082.05,798.18,889.35004,1099.16,875.4,910.71,925.24,2164.75,541.99,1033.71,149.42,1273.99,1380.44,1137.23,1475.75,2076.88,1839.84,1187.53,1926.39,1506.44,606.57,606.57,652.46,877.11,622.72,703.85,637.38
2015,749.04,739.39,2111.27,2111.27,847.48,959.55,2936.65,929.65,897.83997,1177.77,271.55,314.98,1222.88,421.4,421.4,421.4,421.4,559.45,559.45,532.19,532.19,931.39996,931.39996,931.39996,931.39996,971.99,314.98,268.29,708.13,710.26,939.27,1803.67,1803.67,1803.67,235.26,235.26,1158.97,951.98,492.38,492.38,492.38,404.72,404.72,1077.23,927.83,924.98,867.02997,615.98,1019.71,1222.88,1342.15,1405.01,1342.15,1429.01,489.77002,263.95,1596.74,1625.14,1094.22,285.4,630.57,934.49,1013.85004,1364.01,430.83002,280.58,330.77,413.81,1013.67004,1013.67004,1013.67004,533.46,330.77,330.77,275.21,275.21,263.95,263.95,361.56,361.56,968.17,576.95,293.0,293.0,293.0,293.0,952.94,866.54,576.95,914.16,914.16,278.98,859.89996,391.32,278.98,2449.78,890.01,285.4,1063.95,527.19,1177.77,1300.6901,541.98,560.84,599.48,1261.78,961.26,1442.56,939.27,708.13,1061.82,271.5,900.47,924.98,398.38,990.61,468.6,401.66,1008.33,1023.87,1094.24,1162.8,328.56,553.21,283.31,938.58,1393.42,938.58,1077.23,974.95,560.84,695.79,1623.34,312.45,307.09,205.38,1071.23,1522.8201,1246.65,193.37,1803.02,1803.02,306.47998,814.18,1299.41,390.68,442.27,797.61,807.66003,1031.61,1287.37,1314.19,1512.86,1314.19,1018.77,1174.75,875.18,551.66,637.86,794.11,609.65,693.07,577.62,823.26996,640.84,631.96,848.07,823.26996,823.26996,766.07,925.16003,747.83,925.16003,823.26996,846.58,332.7,571.43,571.43,755.75,720.46,755.75,745.38,749.29,673.65,828.44,1096.6901,833.47003,984.83997,1032.82,1205.55,887.01,665.13,665.13,749.49,785.56,999.86,655.99,784.98,742.74,797.61,823.72003,750.57996,807.66003,852.27,1031.61,1287.37,1314.19,1512.86,1314.19,1018.77,1174.75,875.18,699.32,551.66,637.86,794.11,609.65,693.07,577.62,823.26996,640.84,631.96,823.26996,823.26996,766.07,925.16003,747.83,925.16003,823.26996,1033.33,846.58,332.7,309.38,361.92,453.79,571.43,571.43,755.75,779.52997,720.46,686.43,755.75,745.38,671.59,749.29,554.92,617.91003,604.55,828.44,730.29,671.59,699.86,2634.31,509.41,1105.67,179.12,1096.6901,700.41,833.47003,838.16,984.83997,1280.67,786.0,1032.82,1205.55,665.13,665.13,749.49,785.56,655.99,784.98,742.74
2016,790.64,837.95,2614.15,2614.15,872.21,977.25,2880.3,1139.47,756.37,1152.37,600.86,685.45,1178.35,494.5,494.5,494.5,494.5,671.64,671.64,670.64,670.64,954.42,954.42,954.42,954.42,891.47003,685.45,554.52997,615.42,685.14,915.7,1416.29,1416.29,1416.29,287.69,287.69,1048.86,965.19,571.27,571.27,571.27,265.2,265.2,1048.52,933.55,941.95996,1233.64,693.34,1253.17,1178.35,940.43,914.86,940.43,910.73,323.81,578.82,1436.23,1515.2,1048.62,227.67,577.38,1481.63,920.13,1194.17,1112.64,730.27997,296.26,352.41998,1059.47,1059.47,1059.47,645.59,296.26,296.26,193.25,193.25,578.82,578.82,374.02,374.02,1118.75,1121.46,641.66,641.66,641.66,641.66,888.75,812.44,1121.46,625.92,625.92,250.84,1057.9,250.23,250.84,2646.36,646.02,227.67,988.23,640.81,1152.37,827.86,460.02,732.55,535.73,1064.5599,1383.86,996.64,915.7,615.42,929.05,160.28,905.68,941.95996,373.39,864.92,616.31,443.11,795.45,1010.05,958.57,1242.65,620.68,466.62,326.36,1132.85,1079.0,1132.85,1048.52,1171.17,732.55,704.31,1160.79,393.09,413.37,328.73,886.05,678.09,626.23,270.62,1358.6901,1358.6901,433.65,459.79,1772.85,742.14,858.47,818.97,907.66,1207.86,1532.6901,1491.6,1714.35,1491.6,1285.3,1571.27,1180.83,685.25,737.77,945.60004,710.83,566.22,617.01,970.64,678.9,580.39,670.81,970.64,970.64,928.25,1078.53,807.34,1078.53,970.64,615.85,465.18,1014.07,1014.07,700.72003,664.06,700.72003,786.94,872.57996,806.78,1158.22,1218.28,848.85,1367.74,1535.4,1450.39,815.77,885.76,885.76,636.46,665.61,763.81,585.38,661.74,647.77,818.97,923.02,796.08997,907.66,935.68,1207.86,1532.6901,1491.6,1714.35,1491.6,1285.3,1571.27,1180.83,767.44,685.25,737.77,945.60004,710.83,566.22,617.01,970.64,678.9,580.39,970.64,970.64,928.25,1078.53,807.34,1078.53,970.64,817.16,615.85,465.18,337.84,584.33,511.4,1014.07,1014.07,700.72003,916.29,664.06,547.82,700.72003,786.94,711.84,872.57996,604.28,829.21,759.64,1158.22,910.58,711.84,714.95,2674.6099,413.24,965.99,165.21,1218.28,988.15,848.85,1069.3201,1367.74,1539.63,1070.72,1535.4,1450.39,885.76,885.76,636.46,665.61,585.38,661.74,647.77
2017,900.94,1209.49,2502.75,2502.75,1127.02,951.42,2681.57,1169.25,993.89,1372.74,641.92,770.16,1108.8,425.96,425.96,425.96,425.96,808.99,808.99,774.6,774.6,1033.57,1033.57,1033.57,1033.57,963.07,770.16,667.74,577.71,774.55,1087.8,1306.38,1306.38,1306.38,323.19,323.19,1195.55,1127.92,642.98,642.98,642.98,339.13,339.13,1063.79,902.17,1042.08,1211.7999,769.91,1362.74,1108.8,1115.71,1140.73,1115.71,1161.98,382.79,657.85,1272.38,1319.04,771.59,347.01,689.94,1569.01,1062.6799,1450.36,1130.72,698.75,417.57,481.43,1013.07,1013.07,1013.07,544.14,417.57,417.57,228.06,228.06,657.85,657.85,294.78998,294.78998,1208.1901,1328.39,749.6,749.6,749.6,749.6,1179.67,1066.29,1328.39,781.34,781.34,251.04,1022.18,325.93,251.04,2958.3901,771.5,347.01,1081.8,546.24,1372.74,923.92,541.25,476.7,614.66,1119.65,1474.97,1241.29,1087.8,577.71,1039.59,269.06,983.87,1042.08,243.65001,958.29,347.22998,403.05,1074.72,1249.61,1092.96,1147.56,899.29004,428.88,221.5,1062.84,1349.24,1062.84,1063.79,1239.29,476.7,910.11,1420.6,295.37,465.76,231.55,853.97,1217.77,1044.72,249.64,1534.83,1534.83,492.41,589.46,1317.84,623.27997,646.88,825.92,840.83,1191.05,1449.07,1463.16,1796.87,1463.16,1157.17,1327.05,1203.0,566.2,727.13,960.86,750.39,844.91003,685.13,961.58,810.0,752.43,1020.67,961.58,961.58,896.36,1068.58,838.75,1068.58,961.58,902.65,287.97,520.2,520.2,781.96,813.43,781.96,668.09,892.24,671.43,1081.11,897.52,678.12,1271.19,1253.82,1188.29,916.41003,926.54,926.54,720.53,850.72,848.8,616.04,778.17,742.78,825.92,872.33997,753.39,840.83,905.35,1191.05,1449.07,1463.16,1796.87,1463.16,1157.17,1327.05,1203.0,877.25,566.2,727.13,960.86,750.39,844.91003,685.13,961.58,810.0,752.43,961.58,961.58,896.36,1068.58,838.75,1068.58,961.58,913.17,902.65,287.97,254.4,388.03,361.92,520.2,520.2,781.96,767.17,813.43,673.47,781.96,668.09,819.38,892.24,403.42,747.29,688.49,1081.11,751.51,819.38,810.35004,2828.19,605.06,981.26,81.99,897.52,854.38,678.12,1021.24,1271.19,1570.91,922.97,1253.82,1188.29,926.54,926.54,720.53,850.72,616.04,778.17,742.78
2018,751.38,993.49,2560.46,2560.46,1125.9,892.16,2746.4,909.96,906.61,1453.1,416.99,488.55002,1539.52,462.27,462.27,462.27,462.27,631.9,631.9,594.35,594.35,1042.41,1042.41,1042.41,1042.41,1232.62,488.55002,399.99,676.56,610.17,1434.62,1661.44,1661.44,1661.44,238.9,238.9,1330.94,1732.99,681.01,681.01,681.01,282.81,282.81,1037.74,941.26,945.99,1167.48,540.58,997.84,1539.52,956.68,988.23,956.68,955.12,437.13,398.83002,1520.84,1678.23,1073.8,327.35,591.6,1428.91,1269.5499,1742.51,695.61,441.78,285.16,358.05,1018.24,1018.24,1018.24,588.48,285.16,285.16,209.67,209.67,398.83002,398.83002,422.83002,422.83002,914.38,876.48,426.96,426.96,426.96,426.96,1020.81,928.17,876.48,583.18,583.18,316.21,909.34,368.41,316.21,2234.8801,582.57,327.35,1619.32,590.67,1453.1,1009.55,466.96,638.88,617.75,1461.6,1363.63,1791.19,1434.62,676.56,1369.11,213.68001,872.37,945.99,290.16,1335.64,565.28,376.38998,865.39,1342.6799,1623.05,1862.46,586.1,497.16998,362.23,962.43,1472.4299,962.43,1037.74,917.89,638.88,800.49,1282.9,125.18,401.84,151.24,559.42,988.88995,660.51,303.32,1413.2,1413.2,435.87,389.81,1462.15,380.65,528.47003,739.39,752.23,998.56,1341.15,1078.5,1544.89,1078.5,942.44,1163.67,879.34,579.8,663.47,739.11,599.02,470.15,429.42,632.86,506.75,420.52,578.75,632.86,632.86,569.21,894.51,631.19,894.51,632.86,537.27997,550.83997,988.89,988.89,589.62,589.69,589.62,618.43,985.32,743.8,934.36,1283.0399,1163.53,1253.11,1377.16,1885.64,688.94,632.67,632.67,547.17,545.48,693.03,511.77,570.04004,538.99,739.39,777.82,696.72,752.23,727.66,998.56,1341.15,1078.5,1544.89,1078.5,942.44,1163.67,879.34,629.24,579.8,663.47,739.11,599.02,470.15,429.42,632.86,506.75,420.52,632.86,632.86,569.21,894.51,631.19,894.51,632.86,654.72,537.27997,550.83997,419.38998,676.8,732.33,988.89,988.89,589.62,612.19,589.69,541.66,589.62,618.43,942.71,985.32,1128.37,765.95,805.38,934.36,854.19,942.71,947.21,2743.12,514.59,873.83997,242.03,1283.0399,976.92,1163.53,1122.48,1253.11,1427.98,914.82,1377.16,1885.64,632.67,632.67,547.17,545.48,511.77,570.04004,538.99
