,Site,N,EC average,EC std,v3L1 average,v3L1 std,r2,r,nse,bias,rmse,urmse,pbias,rrmse
118,US-xSB,92,1.849146067522917,0.8001546708739787,2.4679347826086953,0.973793463720961,0.7166119668623138,0.7166119668623138,0.30777186413349744,0.6187887150857788,0.8057832981725171,0.5161271642689137,33.463484900070505,43.575967973797226
119,US-xSC,56,1.867668531431434,1.2289623054077043,2.7125,2.2559869841661926,0.840150628801815,0.840150628801815,0.5590964215028219,0.8448314685685663,1.4845530882486586,1.2207201405502033,45.23455068984128,79.48696801733094
120,US-xSE,133,1.9253453022942515,1.324846299486561,2.415037593984963,2.0245274884788027,0.761659259886063,0.761659259886063,0.6550408400290528,0.4896922916907111,1.1845916411396435,1.0786374811384098,25.433998312260726,61.52619167730993
121,US-xSJ,101,0.859201474261012,0.5533487948778664,1.7782178217821785,1.015835022077506,0.2822774677987299,0.2822774677987299,-0.5445524137745616,0.9190163475211663,1.2562145518293522,0.8564367771275795,106.96168186997123,146.20721559047672
122,US-xSL,108,0.8932373384369408,0.7691092519547437,0.4462962962962964,0.7028215399342139,0.37523199593504697,0.37523199593504697,-0.26503431509755804,-0.4469410421406445,0.7868215160658535,0.647558339452441,-50.03609039930398,88.08650088930426
123,US-xSR,144,0.8064166518021028,0.5520249072722143,0.8322916666666667,0.5419376899517229,0.45465345822511105,0.45465345822511105,0.3337924843743513,0.02587501486456402,0.44079929611790947,0.44003920628030757,3.208640943455348,54.66148239038137
124,US-xST,144,1.2650117101686333,1.3540294686702445,1.4829861111111111,1.7915391007332506,0.9542871582501964,0.9542871582501964,0.8905017507957705,0.21797440094247789,0.5907675762845263,0.5490842282590727,17.231018431712435,46.70056186323947
125,US-xTA,144,2.072393112962276,1.134228300899134,2.652256944444444,1.638439351011945,0.8783931953825813,0.8783931953825813,0.6922555583253862,0.5798638314821686,0.9057581521936386,0.6958130260379247,27.980397534390182,43.705904373468464
126,US-xTR,144,1.2134895158998467,1.2626943381934828,1.5166666666666666,1.8235828869164528,0.9494029280602433,0.9494029280602433,0.8420746514131705,0.30317715076682006,0.7221679372776196,0.6554465232837265,24.98391183396448,59.511675034300225
127,US-xUK,144,1.6857978551443413,1.485309377889403,2.1145833333333335,2.032361651163218,0.9041367226896175,0.9041367226896175,0.8108993601386765,0.4287854781889921,0.8807127090553377,0.7692840110036275,25.435165721709772,52.24307922612283
128,US-xUN,144,1.1473340325812496,1.2195536478245301,1.3656249999999999,1.7276188061926423,0.9646442961980435,0.9646442961980435,0.8722549238173237,0.21829096741875084,0.6153281455331006,0.5753066836293408,19.025929783294593,53.63112468203766
129,US-xWD,108,0.8920712642460985,0.9753004466116519,0.6601851851851853,1.124987211957624,0.6932908565784234,0.6932908565784234,0.6492302931416234,-0.2318860790609133,0.6631910196302454,0.6213301657379597,-25.99412046490292,74.34282957098915
130,US-xYE,109,1.01360464225768,0.8998088476539254,0.3972477064220184,0.524132213246127,0.7113632713847505,0.7113632713847505,-1.4470312825755665,-0.6163569358356618,0.8161298110761942,0.5349504614209979,-60.80841682638728,80.5175683941586
131,AU-ASM,180,0.48155863859759257,0.7334851677516804,1.37,0.680999101714762,0.11079983424243692,0.11079983424243692,-2.1545705333450216,0.8884413614024074,1.206165558206322,0.8157863085101424,184.49287172788533,250.47117038933166
132,AU-Boy,180,0.9948265286031911,0.3768909695006888,1.4480555555555554,0.7210010864962272,0.0666703439670554,0.0666703439670554,-0.4006631302593804,0.45322902695236444,0.8509284233490246,0.7201823594000826,45.558598803022576,85.53535705805815
133,AU-Cpr,180,0.5147106374971924,0.2550783697607305,0.26166666666666666,0.1456635750452805,0.0003657828624576088,0.0003657828624576088,-6.034190205584395,-0.2530439708305257,0.38525499781032135,0.2904998488194973,-49.16237442866255,74.84885093567216
134,AU-Cum,180,1.9384241777840445,0.7085189969497809,1.938472222222222,0.8866458195243185,0.3551536507603873,0.3551536507603873,0.31388263945922723,4.804443817765976e-05,0.7323853320057909,0.7323853304299346,0.0024785306914910077,37.782511196441774
135,AU-DaS,180,2.4321920893625233,1.1457359974855643,2.75875,1.0560661264370814,0.06181871321393378,0.06181871321393378,-0.7336900888761819,0.3265579106374769,1.386650807518837,1.3476499519507017,13.426485188637697,57.0123886835878
136,AU-Dry,180,1.9826964809449596,1.1991641022340975,2.2638888888888893,1.119644990068936,0.01186304847774097,0.01186304847774097,-0.9772070475201184,0.28119240794392913,1.569989250940657,1.5446025630510587,14.182322440493358,79.1845482164973
137,AU-GWW,180,0.6402470097365491,0.3973046340786784,0.6644444444444444,0.3126852027238943,0.007651961841293302,0.007651961841293302,-1.3982052522004187,0.024197434707895284,0.4828817225576711,0.4822750689532072,3.7793905070875877,75.42116014823229
138,AU-Lit,180,2.9968493438614714,0.793618570197083,2.625555555555555,1.0576733304718,0.2412574627723583,0.2412574627723583,0.050168493578182205,-0.37129378830591625,1.027933695052182,0.9585346129321954,-12.38947126476169,34.30047950717732
139,AU-Lon,132,0.7940679535103794,0.757348725188934,2.7606060606060603,1.1021670240805705,0.0005302496233205189,0.0005302496233205189,-3.711653291296307,1.9665381070956809,2.383322198104895,1.346459272804076,247.65362944091862,300.1408365076078
140,AU-Rgf,180,0.7918110042491528,0.4984882516991989,0.8344444444444445,0.579859569034922,0.1836028315240981,0.1836028315240981,-0.0077507129374350114,0.042633440195291736,0.5804831909618162,0.5789154729028468,5.384294985356962,73.3108264278631
141,AU-Stp,180,0.8369941482870502,0.8304228108126896,0.7358333333333332,0.8307132460763488,0.22025430663408177,0.22025430663408177,-0.07591606796467754,-0.10116081495371672,0.8592718712984244,0.8532963367568128,-12.086203369611043,102.66163426076116
142,AU-War,144,1.6605930195682128,0.8163967084919261,1.5815972222222223,1.035438431644536,0.6348045058757449,0.6348045058757449,0.6288745725741267,-0.07899579734599041,0.6285957037463658,0.6236122375082611,-4.757083548775298,37.853688190849624
143,AU-Whr,99,1.364668425007927,0.48372023132503944,1.5025252525252528,1.012759761019106,0.45450925808071596,0.45450925808071596,0.39716075099604164,0.13785682751732542,0.7823527946309663,0.7701112844087803,10.101855145987177,57.32914899283478
144,AU-Wom,122,2.5747010776011434,1.1949114046645906,2.0504098360655743,1.5147551953106595,0.809811064729177,0.809811064729177,0.676688540122909,-0.5242912415355698,0.857759960399578,0.6788746892569912,-20.363188802641645,33.31493383296967
145,BE-Lon,216,0.9209194829872602,0.8129713033002612,1.112037037037037,1.121655138527288,0.8225909249274157,0.8225909249274157,0.7602369382165339,0.1911175540497767,0.5479524115638656,0.5135425258658591,20.752905935905865,59.50057759516918
146,DE-Hte,36,1.5573378220586274,1.2700002063808895,1.5125,1.7463380052473885,0.9228780636785153,0.9228780636785153,0.8677107991121753,-0.044837822058627144,0.6262868224263423,0.6246797208633585,-2.8791326726629247,40.215219431225314
147,FR-EM2,36,1.2398346559382558,1.1150845630801909,1.025,1.0087828592630117,0.8477733477324464,0.8477733477324464,0.7670354862996855,-0.214834655938256,0.4800929761434223,0.4293429123091934,-17.32768598694138,38.72233880896866
148,NL-Loo,36,1.7572868209692023,0.7118559966656879,1.3263888888888888,1.275062245601653,0.126823764983983,0.126823764983983,-0.031516357615777535,-0.43089793208031335,1.2768862725194634,1.2019839953500044,-24.520637549802984,72.66237117827004
149,SE-Lnn,36,0.6452448424561337,0.7417485390663151,0.9847222222222223,1.368148876842849,0.9200044962880044,0.9200044962880044,0.6827769079201587,0.33947737976608866,0.7597986666006527,0.6797419527992079,52.61218028087806,117.75354355541506
150,BE-Bra,108,1.1191126198972583,0.8984067250218161,1.3645833333333333,1.2535516132957036,0.9230874771576257,0.9230874771576257,0.8248058996595212,0.24547071343607507,0.5222542343560134,0.4609702963835848,21.934406696138485,46.666816642989836
151,BE-Dor,36,0.8547761772761411,0.8274149238412966,1.2812500000000002,1.158375941319817,0.8115119712667275,0.8115119712667275,0.6372923411608467,0.42647382272385914,0.687876802439183,0.5397171239318362,49.893040314117684,80.47449387641976
152,BE-Lcr,72,1.1729146815370193,1.1355715347747777,1.240277777777778,1.154618371465035,0.8040721469146757,0.8040721469146757,0.7930856064211098,0.06736309624075866,0.521550950008948,0.5171823727855527,5.743222188376415,44.46623085367927
153,BE-Maa,108,0.787763576341241,0.6266039448882409,1.117361111111111,1.0197091527639286,0.9009454529018411,0.9009454529018411,0.6834768540596892,0.32959753476987014,0.5710301842639177,0.466305625544136,41.839651472676884,72.48750785306183
154,BE-Vie,108,1.144517927707277,0.9345551919213858,1.3027777777777776,1.3172797184720562,0.9166163738022157,0.9166163738022157,0.8405720737871873,0.15825985007050103,0.5235283624858437,0.49903483463859666,13.827642734048787,45.74225967212126
155,CH-Aws,36,1.126602466759035,1.059887340742635,1.029166666666667,1.113191999868589,0.9062671156531177,0.9062671156531177,0.898387003165307,-0.09743580009236853,0.34988673552585015,0.3360461167121206,-8.64864075548032,31.05680538161702
156,CH-Cha,108,1.851376970876768,1.180413407582039,1.5509259259259258,1.3743644492351963,0.9314691437919018,0.9314691437919018,0.8719433474304806,-0.3004510449508417,0.48953415302608244,0.38648784789034596,-16.228517999149314,26.44162484068551
157,CH-Dav,108,1.2834885370569367,0.6355439016021991,0.9203703703703704,0.9950117887113845,0.6574821805389329,0.6574821805389329,0.4934311224398974,-0.3631181666865662,0.7048999656727034,0.6041764300496715,-28.291500562926956,54.92062806334463
158,CH-Fru,108,1.6702352531287983,1.1387933651207804,1.3282407407407406,1.3832868068843778,0.8873648570373913,0.8873648570373913,0.8115680740879068,-0.3419945123880574,0.597681054238328,0.49016568228701396,-20.475828883829987,35.78424375360963
159,CH-Lae,108,1.735127282884156,1.2945010856154702,1.526388888888889,1.5706338135682643,0.9113560243311115,0.9113560243311115,0.876508683966596,-0.20873839399526692,0.5493804028894543,0.5081801943713037,-12.03014879970642,31.6622537325484
160,CH-Oe2,108,1.410140139217481,1.1949829964362213,1.4875,1.3278315714890165,0.8111032807851726,0.8111032807851726,0.8076768583517703,0.07735986078251908,0.5796138760193459,0.5744281479992766,5.485969701241738,41.103281858283026
161,CZ-BK1,108,1.338438537660293,1.0321377112212862,1.4020833333333333,1.390072970080899,0.9027339324995962,0.9027339324995962,0.8575132454559992,0.06364479567304064,0.5222817576088198,0.5183894041304229,4.7551526560418145,39.02172142486376
162,CZ-KrP,108,1.2023819620828364,0.9807272402132936,1.4574074074074077,1.4212105675542226,0.8794252095726728,0.8794252095726728,0.7855634465874273,0.25502544532457094,0.6550702076328258,0.6033895915286553,21.21001922573763,54.48104082483695
163,CZ-Lnz,108,1.5696833303454136,1.396706362058465,2.128703703703704,2.1141733952145176,0.9574205581701615,0.9574205581701615,0.785829762966208,0.5590203733582905,0.9738681735459295,0.7974430648115526,35.61357648075911,62.042333935700704
164,CZ-RAJ,108,1.019956433320239,0.7233268810665271,1.3800925925925926,1.3592180925525486,0.7671856752838694,0.7671856752838694,0.5781781286956367,0.3601361592723535,0.8786859959427072,0.8014929982541241,35.30897472748038,86.1493655255786
165,CZ-Stn,108,1.260692067039623,1.2137286202825892,1.5694444444444444,1.6241436756419443,0.9470938724333531,0.9470938724333531,0.8595940237872304,0.30875237740482153,0.6057553425352062,0.521163606228232,24.490705183053837,48.04942922799938
166,CZ-wet,108,1.2621459430151971,1.0936151050943936,1.3689814814814818,1.4296218307976107,0.9681726106322492,0.9681726106322492,0.9145794463249135,0.10683553846628466,0.4158937304860277,0.4019375110364839,8.464594689506384,32.95131856879249
167,DE-Akm,65,1.6958847668054917,1.14578596486896,1.2769230769230768,1.2749717191433638,0.9376913339442433,0.9376913339442433,0.8231693104714793,-0.4189616898824147,0.5320012839328536,0.3278665407098994,-24.70460836036669,31.37013164726841
168,DE-Geb,108,0.9122720285413977,0.8329789594208926,1.0671296296296295,1.2253964080536919,0.8255199626244706,0.8255199626244706,0.75704257572653,0.15485760108823202,0.6012037785307646,0.5809174697879783,16.974936887611126,65.90180995596346
169,DE-Gri,108,1.178953048270572,0.9351785417521378,1.3875,1.3318461819356047,0.87472544462612,0.87472544462612,0.795641633812477,0.20854695172942822,0.5992807010202535,0.561823395329609,17.68916514829404,50.83160028292471
170,DE-Hai,108,0.810019168954759,0.7828289631985914,1.5175925925925926,1.6074202181450963,0.7981620234452882,0.7981620234452882,0.43742963897146336,0.7075734236378337,1.2000459111170092,0.9692523092312381,87.35267642503814,148.15031015445436
171,DE-HoH,108,1.4936123598556998,1.1219597222673228,1.651388888888889,1.6645346566091557,0.9172295703382972,0.9172295703382972,0.8276849712422782,0.157776529033189,0.6877560689052057,0.669413905743062,10.563418814265304,46.04649019988364
172,DE-Hzd,108,1.3416545673978972,1.015307181556478,1.6129629629629632,1.6089174739146115,0.8308777109603626,0.8308777109603626,0.7235103301096264,0.2713083955650657,0.8420797709207338,0.7971763262226402,20.221926131944752,62.76427564763743
173,DE-Kli,108,1.1328305089178807,1.0602232417319637,1.2324074074074076,1.3862359918106821,0.7073953491709657,0.7073953491709657,0.6963736977594197,0.09957689848952661,0.7603033024507238,0.7537543054634469,8.790096815510905,67.11536248939764
174,DE-Obe,108,0.8175204640461101,0.7279442238015325,1.2574074074074075,1.2624670776648428,0.7104249149707017,0.7104249149707017,0.5169880011564776,0.4398869433612973,0.873331313872994,0.7544581239879287,53.80745347757884,106.82684437655081
175,DE-RuR,108,1.5097658641511937,1.0638259090126994,1.3636574074074075,1.2631013616324311,0.959053200325736,0.959053200325736,0.9267568232526495,-0.14610845674378614,0.34025287278022615,0.3072854313226482,-9.67755730958521,22.536797318007977
176,DE-RuS,108,1.4062721148093176,1.0493126420809211,1.1578703703703703,1.0468279196312487,0.7483328457552892,0.7483328457552892,0.6726457206415616,-0.24840174443894728,0.5961620402063298,0.54194626259682,-17.663846265815284,42.39307840411569
177,DE-RuW,108,1.777334014467945,0.7910704462091319,1.3298611111111114,1.323403015440594,0.27967536160725615,0.27967536160725615,0.1595309966677534,-0.44747290335683365,1.207627464926767,1.1216648763364467,-25.1766353265223,67.94600537076185
178,DE-Tha,108,0.872399810502313,0.7684622568142039,1.5518518518518518,1.5037169823120755,0.646308828349669,0.646308828349669,0.35444834248824364,0.679452041349539,1.2025734623108904,0.9922337707215707,77.88310281249626,137.84659829516343
179,DK-Gds,16,1.5093729969395175,0.7496200880292886,0.9375,1.1457893930968874,0.6366126960636391,0.6366126960636391,0.35026354930924963,-0.5718729969395175,0.8942502116028406,0.6874916118202024,-37.888116330362124,59.24646945559967
180,DK-Sor,108,1.199337838694801,1.207146205193574,1.1930555555555555,1.3317379961323772,0.8383101268347803,0.8383101268347803,0.8382039693195014,-0.006282283139245492,0.533190905849059,0.533153894291975,-0.5238126353190266,44.45710696740067
181,ES-Abr,108,0.830114869935271,0.5541015063113498,1.3009259259259263,0.7991447379660086,0.26863451207952216,0.26863451207952216,-0.11234855827900314,0.47081105599065487,0.8389303446290718,0.6943637898799284,56.71637420823058,101.06195841239277
182,ES-Agu,108,0.55078296697067,0.3689456936184861,0.7493055555555556,0.35511052533329984,0.17320569798873836,0.17320569798873836,-0.5301011990227391,0.19852258858488558,0.4372236380920134,0.3895552483640441,36.043705141567536,79.38220030600478
183,ES-Cnd,108,1.125312081336846,0.6512450554333085,1.423148148148148,0.8174048838868938,0.5071135923697311,0.5071135923697311,0.3659510942323676,0.29783606681130226,0.6478561980547872,0.5753358416302407,26.46697496195718,57.571247016662994
184,ES-LJu,108,0.6099063315441766,0.35624459580615403,1.2175925925925928,0.7063898878023929,0.2006042363176861,0.2006042363176861,-0.5495614841454757,0.6076862610484162,0.8752434939674054,0.6298956912579002,99.6359981228364,143.50457581764095
185,ES-LM1,108,1.3368941920882291,0.8492185785729632,1.6495370370370368,1.0688996737926952,0.44572693856286477,0.44572693856286477,0.34328552108005295,0.3126428449488079,0.8621945064583788,0.8035134214618466,23.385758334431813,64.49235186754987
186,ES-LM2,108,1.2198240020827706,0.8051762400126498,1.6111111111111114,1.054038369669341,0.41148963803796185,0.41148963803796185,0.25740536211435994,0.39128710902834063,0.9040913959267352,0.8150310733321742,32.077341350903346,74.11654422138419
187,FI-Hyy,108,0.8746993029698784,0.9276282276829965,1.0092592592592593,1.4050999922536545,0.8997283176448609,0.8997283176448609,0.8073238733477646,0.13455995628938094,0.6139050360747801,0.5989766368410181,15.383567339371107,70.18469478486836
188,FI-Ken,108,0.7511271465051165,0.8099678998024187,0.5925925925925926,0.9577723085811187,0.8256986928015039,0.8256986928015039,0.7940752683146082,-0.15853455391252388,0.43260998780797955,0.4025148404307315,-21.106220784345464,57.59477470902894
189,FI-Let,108,1.043605220340507,1.1256419229839767,1.011111111111111,1.3390667229356126,0.7412388920196139,0.7412388920196139,0.7402310034426306,-0.03249410922939596,0.6793223245470479,0.678544732124119,-3.113639966154423,65.09380283910413
190,FI-Qvd,96,1.0575354738827458,0.9976611754647428,1.0768229166666667,1.2384691568714705,0.8677455299752797,0.8677455299752797,0.8516323437713444,0.019287442783920878,0.47454893108707497,0.47415681219058997,1.8238104782534579,44.87309814249224
191,FI-Sii,108,0.8812917786230073,1.0886617986299598,0.7157407407407407,1.0035369261083513,0.8882796565688568,0.8882796565688568,0.8405506416584125,-0.16555103788226647,0.39886392302863266,0.3628846689375225,-18.78504280851628,45.25900873055299
192,FI-Var,108,0.4460912133751441,0.5256976815674822,0.5148148148148148,0.8429132631085262,0.8714673718145184,0.8714673718145184,0.7687468355483349,0.06872360143967075,0.40346581234702583,0.39756977794848375,15.4057285548633,90.44468939309233
193,FR-Aur,108,0.9132285687967552,0.7846079875683939,1.5986111111111114,1.2156583219651977,0.8012593118208916,0.8012593118208916,0.4180669457291054,0.6853825423143561,0.9230560042957142,0.6182905124268684,75.05049291410116,101.07612002457473
194,FR-Bil,108,1.7672584557721638,1.2172548291692595,1.432870370370371,1.0125188826446705,0.6361265116684743,0.6361265116684743,0.36231492747501104,-0.33438808540179366,0.8047968496460783,0.7320400108884588,-18.921289317339287,45.53928413908425
195,FR-FBn,108,1.388601225339765,0.6203437392073101,1.6000000000000003,1.0012142161106463,0.09816622018221145,0.09816622018221145,-0.0406368534795174,0.21139877466023507,1.0166152487189528,0.9943928408833451,15.223864908264767,73.21146130129662
196,FR-Fon,108,1.8854558825126364,1.1905815107988962,1.864814814814815,1.7304483139507822,0.8309555546788945,0.8309555546788945,0.7808380010046615,-0.020641067697821685,0.8063456913468332,0.8060814600757769,-1.0947520909539683,42.76661675436625
197,FR-Gri,84,0.9516624832049022,0.925986384739006,0.9526785714285715,0.9022480112209456,0.7120158129721035,0.7120158129721035,0.6787082945129204,0.0010160882236692492,0.5083643573775212,0.5083633419283711,0.10676980984344168,53.418556089918425
198,FR-Hes,108,1.4190122911071201,1.3195470076023637,1.8722222222222225,1.877315807674497,0.8713938327880179,0.8713938327880179,0.7593947048849845,0.45320993111510216,0.9165790755964669,0.796691885335804,31.93840771890042,64.59275098183593
199,FR-Lam,108,1.1488231741141308,0.7985826484254728,1.535648148148148,1.38447754790417,0.6468788329090084,0.6468788329090084,0.5163386736812879,0.3868249740340175,0.9583775007978649,0.8768431293561828,33.67141112315236,83.42254251067659
200,FR-LGt,108,1.0557961083483423,1.015576372208479,1.7611111111111113,1.4396315295275972,0.7918371475354845,0.7918371475354845,0.5155577717504792,0.7053150027627689,0.997360943339636,0.7051663620572692,66.8040919251108,94.4652983140731
201,FR-Tou,108,1.3916896032471655,0.901414069368891,1.2407407407407407,0.8611323817424514,0.5940146987371946,0.5940146987371946,0.4867946932581888,-0.1509488625064248,0.6140383569837451,0.5951953836811184,-10.846446086413433,44.12178948172333
202,GF-Guy,108,2.6647928654133173,0.4341756212329932,3.526388888888889,0.45709404814255894,0.21432969255029483,0.21432969255029483,-3.608959002296082,0.861596023475572,0.9767580517318769,0.4601180108995226,32.33257018428469,36.65418293516704
203,GL-Dsk,36,0.3556938932235992,0.4285648955333507,0.036111111111111115,0.10994226479066906,0.5373388425111416,0.5373388425111416,-18.171285595851657,-0.3195827821124881,0.4746495455265227,0.3509402177661838,-89.84770000298806,133.44326528207912
204,IE-Cra,36,0.7397070396823747,0.5872319487190792,0.8263888888888888,0.7122886765421438,0.8830684011125249,0.8830684011125249,0.8545444342171206,0.08668184920651417,0.2678576066737971,0.2534441841336149,11.718402631903405,36.2113096542671
205,IL-Yat,108,0.8024532025487529,0.4644697922130265,1.740740740740741,0.6034227973348134,0.00876106134150157,0.00876106134150157,-2.888825378487445,0.9382875381919881,1.184434219353127,0.7228422481069231,116.92738407819895,147.6016564693275
206,IT-BCi,108,1.989373434936302,1.0860372956483806,1.4412037037037038,0.7813787450166048,0.43952567949233196,0.43952567949233196,-0.5856638409778039,-0.5481697312325982,0.9793708328014787,0.8115892889279919,-27.55489349590868,49.230115150946375
207,IT-BFt,72,1.6047139669833024,1.0290452771038205,2.158333333333333,1.815562614076916,0.9334602333287616,0.9334602333287616,0.6796751191360322,0.5536193663500311,1.0203977539624678,0.8571564463351127,34.49956676022323,63.58751621516144
208,IT-Cp2,108,1.1610186356305259,0.6997360041205885,2.3002314814814815,1.2987300382568665,0.3966717959967161,0.3966717959967161,-0.38824145414527056,1.1392128458509558,1.5231104607074857,1.0109696174290972,98.1218398128702,131.18742576257745
209,IT-Lav,108,1.731369486914203,1.010285485777861,1.375,1.324684762359018,0.809147396106211,0.809147396106211,0.7173660512803789,-0.3563694869142032,0.7009785276765553,0.6036320775605774,-20.583098501369335,40.4869401346503
210,IT-Lsn,108,1.3291664409388868,1.1962681408907654,1.7293981481481482,1.5630287094415751,0.929473340881308,0.929473340881308,0.8237956659663608,0.40023170720926154,0.6530632712807677,0.5160486574348369,30.111481518187354,49.13329521165624
211,IT-MBo,108,1.6383571218990658,1.4065792377064419,1.212037037037037,1.3687921951055226,0.9135443958106669,0.9135443958106669,0.8104754463710826,-0.42632008486202866,0.5931305212736716,0.4123772550827823,-26.021193985342403,36.20276149476845
212,IT-Ren,108,1.9438749116115275,1.7473641702071188,1.2680555555555555,1.33742775738749,0.7967042582580872,0.7967042582580872,0.3676403561300352,-0.675819356055972,1.0586012845302828,0.8148035822143003,-34.76660725538654,54.45830275429978
213,IT-SR2,108,2.193579736893177,1.1994928539779723,2.16087962962963,1.2568237723409583,0.8015380524307426,0.8015380524307426,0.7973622478843794,-0.03270010726354699,0.5631376670039989,0.5621874553773496,-1.4907188789891443,25.672085565559847
214,IT-Tor,108,1.3652504714483347,1.3909315558169026,0.6708333333333334,0.965820676647198,0.8295402953637641,0.8295402953637641,0.02753349642185743,-0.6944171381150015,0.9480120013778696,0.6453770936813955,-50.86371714476133,69.4386869811636
215,RU-Fy2,108,1.0406513673141735,1.0536427888536153,1.214814814814815,1.4749506448143548,0.9437050788298972,0.9437050788298972,0.8635380338750931,0.17416344750064128,0.5423296033801469,0.5136034387123579,16.736003331273306,52.11443720867347
216,RU-Fyo,108,1.07182058391337,1.0274083505301703,1.2180555555555557,1.4462723327354836,0.8186153944327282,0.8186153944327282,0.7705088382469342,0.14623497164218519,0.6896251184332456,0.6739422356870634,13.643605453840083,64.34146990490945
217,SE-Deg,108,0.6324550163646413,0.9008295883170605,0.7212962962962963,1.0369843883436232,0.8505571874032779,0.8505571874032779,0.8402805974822976,0.08884127993165497,0.41250675786670987,0.4028263301545837,14.047051194615497,65.22309843280293
218,SE-Htm,108,0.929186701346024,0.8266913536021965,1.1662037037037036,1.3054849906914807,0.7259990880541695,0.7259990880541695,0.6448505725181768,0.2370170023576799,0.77438593005874,0.7372221573354393,25.508006304258984,83.34018652408187
219,SE-Nor,108,1.0743011694951146,0.9341174092041372,1.1416666666666666,1.3331590618197615,0.8209849699667245,0.8209849699667245,0.776217536254644,0.06736549717155227,0.627733065663985,0.6241079165647032,6.270634258288277,58.43175856906108
220,SE-Ros,108,0.6190702456928898,0.6984380223850187,0.8067129629629629,1.1147146992683694,0.8730188408774342,0.8730188408774342,0.7496818804830127,0.18764271727007328,0.555123845413666,0.5224487481106248,30.310407999023692,89.67057442606496
221,SE-Svb,108,0.7573687865420541,0.7750571100999404,0.8175925925925924,1.1504228157064205,0.8924891601855303,0.8924891601855303,0.8162813199165321,0.06022380605053861,0.4908108509605902,0.4871020268952345,7.951714821190956,64.80473709531957
