,Site,N,EC average,EC std,v3L1 average,v3L1 std,r2,nse,bias,rmse,pbias
185,ES-LM1,108,1.7405301669346525,1.1216558118493174,1.6435185185185186,1.063697760121504,0.356896372152993,0.13957930790743878,-0.09701164841613409,0.9820954045413747,-5.573683826864482
186,ES-LM2,108,1.6524493632848982,1.069456355370654,1.6407407407407406,1.0681486330328347,0.3158381935741296,0.12279440004368414,-0.011708622544157181,0.9957777038139073,-0.7085616542513382
187,FI-Hyy,108,0.9521698778833105,0.9801783726426191,1.0092592592592593,1.4050999922536545,,0.8732470279213871,0.20629166057822798,0.6418322239758661,21.66542603057532
188,FI-Ken,108,,,0.5888888888888889,0.9497007234779038,,1.0,,,
189,FI-Let,108,0.6446560800383742,0.8019177369969515,0.9990740740740741,1.3225927079404547,0.763371870026735,0.6193947959188542,0.35441799403570007,0.8121635531705231,54.97784090000405
190,FI-Qvd,96,,,1.1270833333333332,1.299998313089324,,1.0,,,
191,FI-Sii,108,,,0.7074074074074075,0.9952883115571018,,1.0,,,
192,FI-Var,108,0.42657297138537537,0.5698092864071693,0.5194444444444445,0.8471456564486861,0.8923845056459893,0.8062487950243018,0.09287147305906913,0.3711592646413845,21.77153249008058
193,FR-Aur,108,1.3160832585514035,1.1662056038924085,1.7666666666666668,1.3813849206739663,0.7760357577321159,0.6672996106013668,0.4505834081152631,0.7930879960717365,34.236694767412715
194,FR-Bil,108,1.8055660337202852,1.137010229711086,1.4712962962962965,1.019900208232408,0.6003819771416126,0.37637203251359386,-0.334269737423989,0.801678955541469,-18.513293403910666
195,FR-FBn,108,,,1.6000000000000003,1.0012142161106463,,1.0,,,
196,FR-Fon,108,,,1.864814814814815,1.7304483139507822,,1.0,,,
197,FR-Gri,84,1.374575517821146,1.2755925712014078,0.9535714285714285,0.9280691743759458,0.6392010663883814,0.10036088694919576,-0.4210040892497174,0.8750118114369623,-30.627934499885125
198,FR-Hes,108,1.8126549324517764,1.684172288511928,1.875,1.8777658727586883,0.8502611897392848,0.8485137994864463,0.06234506754822352,0.7274581090475423,3.439433862014558
199,FR-Lam,108,1.6517608450909227,1.219899589440834,1.5740740740740742,1.4335349661360373,0.5312843154364457,0.5134163983811669,-0.07768677101684819,0.9953298664398019,-4.703269922382248
200,FR-LGt,108,,,1.7842592592592592,1.493109534390952,,1.0,,,
201,FR-Tou,108,1.7380450560412286,1.1034583681887047,1.3175925925925924,0.9256297380201404,0.600764634855789,0.21859690923107067,-0.4204524634486359,0.8144320807720136,-24.191114147886754
202,GF-Guy,108,,,3.509259259259259,0.4657497296414979,,1.0,,,
203,GL-Dsk,36,,,0.036111111111111115,0.10994226479066906,,1.0,,,
204,IE-Cra,36,0.7299467836728757,0.5540245120029917,0.8472222222222223,0.7369768793082458,0.9263947759869534,0.8559369619096027,0.11727543854934658,0.27581184894113925,16.06629978684903
205,IL-Yat,108,0.7664154053522984,0.47846873030191966,1.7212962962962963,0.5953167578937663,0.01548237183483287,-3.042778616736573,0.9548808909439978,1.1914288138366345,124.59051374431434
206,IT-BCi,108,2.052020435024531,1.1112569868946998,1.4388888888888889,0.7652295890695413,0.4932585349676317,-0.7170207795239303,-0.6131315461356421,0.9980666432991331,-29.879407420633825
207,IT-BFt,72,2.1481429121583178,1.5026860326351918,2.158333333333333,1.815562614076916,0.9570349673277765,0.9343190415839981,0.010190421175015535,0.46205523814332033,0.47438283167002365
208,IT-Cp2,108,0.9613817427282807,0.7783357204099216,2.287037037037037,1.3151946370004999,,-0.7223522251468903,1.3404874161502243,1.7260406298250788,139.43341719243486
209,IT-Lav,108,,,1.375,1.324684762359018,,1.0,,,
210,IT-Lsn,108,2.013362521749286,1.6361627984116422,1.7657407407407408,1.6004766834913424,0.932104968149494,0.904712804098271,-0.24762178100854473,0.4917525673909492,-12.298916778951538
211,IT-MBo,108,1.746566170653111,1.4706352543578898,1.212037037037037,1.3687921951055226,0.9057212875860692,0.7367391382483078,-0.5345291336160737,0.699053928320471,-30.60457385454751
212,IT-Ren,108,,,1.2777777777777777,1.3546964575918246,,1.0,,,
213,IT-SR2,108,2.441766484990608,1.2782395440513514,2.10462962962963,1.1983153485739464,0.6424482490851373,0.4922406798227942,-0.3371368553609785,0.8499239844900236,-13.807088328607117
214,IT-Tor,108,1.2144215072225024,1.2912224609069605,0.6351851851851852,0.8958173644402495,,0.13208205722298283,-0.5733000118953998,0.8345623915425537,-47.20766294781714
215,RU-Fy2,108,1.3591991911501349,1.3932645959225114,1.214814814814815,1.4749506448143548,0.9247720977106736,0.9148097736265545,-0.14438437633531995,0.42850153826438225,-10.622753256139298
216,RU-Fyo,108,1.0090398472632491,1.041629541517466,1.216666666666667,1.4405022488604322,0.8822758620011761,0.8145670561447974,0.2076268194034174,0.617429532072814,20.576671968559978
217,SE-Deg,108,0.9299046760475482,1.2634592713451305,0.7212962962962963,1.0369843883436232,0.8490832157304821,0.7200626808053525,-0.20860837975125185,0.5461131434449561,-22.43330796420097
218,SE-Htm,108,1.2292805684514096,1.1640925415791261,1.1740740740740743,1.3067309836460712,0.638781393493554,0.6285883072689953,-0.05520649437733566,0.7926728544969118,-4.490959655116181
219,SE-Nor,108,1.297013638337587,1.1719881487661703,1.159259259259259,1.3458164347642991,0.7828376672688495,0.7720682871149119,-0.13775437907832724,0.6395407408578433,-10.620889018167171
220,SE-Ros,108,0.7097647655917346,0.8157662707908415,0.7574074074074074,1.0538938661298458,0.866305253198041,0.8396859408233194,0.04764264181567296,0.42001296192420295,6.71245518590276
221,SE-Svb,108,0.8954891252087999,0.9274953919784763,0.8287037037037037,1.1628237405449464,0.8653555612095105,0.8444376197814535,-0.06678542150509613,0.45650568546603904,-7.457982417097904
