,Site,N,EC average,EC std,v3L1 average,v3L1 std,r2,nse,bias,rmse,pbias
152,BE-Lcr,72,1.1729146815370193,1.1355715347747777,1.240277777777778,1.154618371465035,0.8040721469146757,0.7930856064211098,0.06736309624075866,0.521550950008948,5.743222188376415
153,BE-Maa,108,0.787763576341241,0.6266039448882409,1.117361111111111,1.0197091527639286,0.9009454529018411,0.6834768540596892,0.32959753476987014,0.5710301842639177,41.839651472676884
154,BE-Vie,108,1.144517927707277,0.9345551919213858,1.3027777777777776,1.3172797184720562,0.9166163738022157,0.8405720737871873,0.15825985007050103,0.5235283624858437,13.827642734048787
155,CH-Aws,36,1.126602466759035,1.059887340742635,1.029166666666667,1.113191999868589,0.9062671156531177,0.898387003165307,-0.09743580009236853,0.34988673552585015,-8.64864075548032
156,CH-Cha,108,1.851376970876768,1.180413407582039,1.5509259259259258,1.3743644492351963,0.9314691437919018,0.8719433474304806,-0.3004510449508417,0.48953415302608244,-16.228517999149314
157,CH-Dav,108,1.2834885370569367,0.6355439016021991,0.9203703703703704,0.9950117887113845,0.6574821805389329,0.4934311224398974,-0.3631181666865662,0.7048999656727034,-28.291500562926956
158,CH-Fru,108,1.6702352531287983,1.1387933651207804,1.3282407407407406,1.3832868068843778,0.8873648570373913,0.8115680740879068,-0.3419945123880574,0.597681054238328,-20.475828883829987
159,CH-Lae,108,1.735127282884156,1.2945010856154702,1.526388888888889,1.5706338135682643,0.9113560243311115,0.876508683966596,-0.20873839399526692,0.5493804028894543,-12.03014879970642
160,CH-Oe2,108,1.410140139217481,1.1949829964362213,1.4875,1.3278315714890165,0.8111032807851726,0.8076768583517703,0.07735986078251908,0.5796138760193459,5.485969701241738
161,CZ-BK1,108,1.338438537660293,1.0321377112212862,1.4020833333333333,1.390072970080899,0.9027339324995962,0.8575132454559992,0.06364479567304064,0.5222817576088198,4.7551526560418145
162,CZ-KrP,108,1.2023819620828364,0.9807272402132936,1.4574074074074077,1.4212105675542226,0.8794252095726728,0.7855634465874273,0.25502544532457094,0.6550702076328258,21.21001922573763
163,CZ-Lnz,108,1.5696833303454136,1.396706362058465,2.128703703703704,2.1141733952145176,0.9574205581701615,0.785829762966208,0.5590203733582905,0.9738681735459295,35.61357648075911
164,CZ-RAJ,108,1.019956433320239,0.7233268810665271,1.3800925925925926,1.3592180925525486,0.7671856752838694,0.5781781286956367,0.3601361592723535,0.8786859959427072,35.30897472748038
165,CZ-Stn,108,1.260692067039623,1.2137286202825892,1.5694444444444444,1.6241436756419443,0.9470938724333531,0.8595940237872304,0.30875237740482153,0.6057553425352062,24.490705183053837
166,CZ-wet,108,1.2621459430151971,1.0936151050943936,1.3689814814814818,1.4296218307976107,0.9681726106322492,0.9145794463249135,0.10683553846628466,0.4158937304860277,8.464594689506384
167,DE-Akm,65,1.6958847668054917,1.14578596486896,1.2769230769230768,1.2749717191433638,0.9376913339442433,0.8231693104714793,-0.4189616898824147,0.5320012839328536,-24.70460836036669
168,DE-Geb,108,0.9122720285413977,0.8329789594208926,1.0671296296296295,1.2253964080536919,0.8255199626244706,0.75704257572653,0.15485760108823202,0.6012037785307646,16.974936887611126
169,DE-Gri,108,1.178953048270572,0.9351785417521378,1.3875,1.3318461819356047,0.87472544462612,0.795641633812477,0.20854695172942822,0.5992807010202535,17.68916514829404
170,DE-Hai,108,0.810019168954759,0.7828289631985914,1.5175925925925926,1.6074202181450963,0.7981620234452882,0.43742963897146336,0.7075734236378337,1.2000459111170092,87.35267642503814
171,DE-HoH,108,1.4936123598556998,1.1219597222673228,1.651388888888889,1.6645346566091557,0.9172295703382972,0.8276849712422782,0.157776529033189,0.6877560689052057,10.563418814265304
172,DE-Hzd,108,1.3416545673978972,1.015307181556478,1.6129629629629632,1.6089174739146115,0.8308777109603626,0.7235103301096264,0.2713083955650657,0.8420797709207338,20.221926131944752
173,DE-Kli,108,1.1328305089178807,1.0602232417319637,1.2324074074074076,1.3862359918106821,0.7073953491709657,0.6963736977594197,0.09957689848952661,0.7603033024507238,8.790096815510905
174,DE-Obe,108,0.8175204640461101,0.7279442238015325,1.2574074074074075,1.2624670776648428,0.7104249149707017,0.5169880011564776,0.4398869433612973,0.873331313872994,53.80745347757884
175,DE-RuR,108,1.5097658641511937,1.0638259090126994,1.3636574074074075,1.2631013616324311,0.959053200325736,0.9267568232526495,-0.14610845674378614,0.34025287278022615,-9.67755730958521
176,DE-RuS,108,1.4062721148093176,1.0493126420809211,1.1578703703703703,1.0468279196312487,0.7483328457552892,0.6726457206415616,-0.24840174443894728,0.5961620402063298,-17.663846265815284
177,DE-RuW,108,1.777334014467945,0.7910704462091319,1.3298611111111114,1.323403015440594,0.27967536160725615,0.1595309966677534,-0.44747290335683365,1.207627464926767,-25.1766353265223
178,DE-Tha,108,0.872399810502313,0.7684622568142039,1.5518518518518518,1.5037169823120755,0.646308828349669,0.35444834248824364,0.679452041349539,1.2025734623108904,77.88310281249626
179,DK-Gds,16,1.5093729969395175,0.7496200880292886,0.9375,1.1457893930968874,0.6366126960636391,0.35026354930924963,-0.5718729969395175,0.8942502116028406,-37.888116330362124
180,DK-Sor,108,1.199337838694801,1.207146205193574,1.1930555555555555,1.3317379961323772,0.8383101268347803,0.8382039693195014,-0.006282283139245492,0.533190905849059,-0.5238126353190266
181,ES-Abr,108,0.830114869935271,0.5541015063113498,1.3009259259259263,0.7991447379660086,0.26863451207952216,-0.11234855827900314,0.47081105599065487,0.8389303446290718,56.71637420823058
182,ES-Agu,108,0.55078296697067,0.3689456936184861,0.7493055555555556,0.35511052533329984,0.17320569798873836,-0.5301011990227391,0.19852258858488558,0.4372236380920134,36.043705141567536
183,ES-Cnd,108,1.125312081336846,0.6512450554333085,1.423148148148148,0.8174048838868938,0.5071135923697311,0.3659510942323676,0.29783606681130226,0.6478561980547872,26.46697496195718
184,ES-LJu,108,0.6099063315441766,0.35624459580615403,1.2175925925925928,0.7063898878023929,0.2006042363176861,-0.5495614841454757,0.6076862610484162,0.8752434939674054,99.6359981228364
185,ES-LM1,108,1.3368941920882291,0.8492185785729632,1.6495370370370368,1.0688996737926952,0.44572693856286477,0.34328552108005295,0.3126428449488079,0.8621945064583788,23.385758334431813
186,ES-LM2,108,1.2198240020827706,0.8051762400126498,1.6111111111111114,1.054038369669341,0.41148963803796185,0.25740536211435994,0.39128710902834063,0.9040913959267352,32.077341350903346
187,FI-Hyy,108,0.8746993029698784,0.9276282276829965,1.0092592592592593,1.4050999922536545,0.8997283176448609,0.8073238733477646,0.13455995628938094,0.6139050360747801,15.383567339371107
188,FI-Ken,108,0.7511271465051165,0.8099678998024187,0.5925925925925926,0.9577723085811187,0.8256986928015039,0.7940752683146082,-0.15853455391252388,0.43260998780797955,-21.106220784345464
189,FI-Let,108,1.043605220340507,1.1256419229839767,1.011111111111111,1.3390667229356126,0.7412388920196139,0.7402310034426306,-0.03249410922939596,0.6793223245470479,-3.113639966154423
190,FI-Qvd,96,1.0575354738827458,0.9976611754647428,1.0768229166666667,1.2384691568714705,0.8677455299752797,0.8516323437713444,0.019287442783920878,0.47454893108707497,1.8238104782534579
191,FI-Sii,108,0.8812917786230073,1.0886617986299598,0.7157407407407407,1.0035369261083513,0.8882796565688568,0.8405506416584125,-0.16555103788226647,0.39886392302863266,-18.78504280851628
192,FI-Var,108,0.4460912133751441,0.5256976815674822,0.5148148148148148,0.8429132631085262,0.8714673718145184,0.7687468355483349,0.06872360143967075,0.40346581234702583,15.4057285548633
193,FR-Aur,108,0.9132285687967552,0.7846079875683939,1.5986111111111114,1.2156583219651977,0.8012593118208916,0.4180669457291054,0.6853825423143561,0.9230560042957142,75.05049291410116
194,FR-Bil,108,1.7672584557721638,1.2172548291692595,1.432870370370371,1.0125188826446705,0.6361265116684743,0.36231492747501104,-0.33438808540179366,0.8047968496460783,-18.921289317339287
195,FR-FBn,108,1.388601225339765,0.6203437392073101,1.6000000000000003,1.0012142161106463,0.09816622018221145,-0.0406368534795174,0.21139877466023507,1.0166152487189528,15.223864908264767
196,FR-Fon,108,1.8854558825126364,1.1905815107988962,1.864814814814815,1.7304483139507822,0.8309555546788945,0.7808380010046615,-0.020641067697821685,0.8063456913468332,-1.0947520909539683
197,FR-Gri,84,0.9516624832049022,0.925986384739006,0.9526785714285715,0.9022480112209456,0.7120158129721035,0.6787082945129204,0.0010160882236692492,0.5083643573775212,0.10676980984344168
198,FR-Hes,108,1.4190122911071201,1.3195470076023637,1.8722222222222225,1.877315807674497,0.8713938327880179,0.7593947048849845,0.45320993111510216,0.9165790755964669,31.93840771890042
199,FR-Lam,108,1.1488231741141308,0.7985826484254728,1.535648148148148,1.38447754790417,0.6468788329090084,0.5163386736812879,0.3868249740340175,0.9583775007978649,33.67141112315236
200,FR-LGt,108,1.0557961083483423,1.015576372208479,1.7611111111111113,1.4396315295275972,0.7918371475354845,0.5155577717504792,0.7053150027627689,0.997360943339636,66.8040919251108
201,FR-Tou,108,1.3916896032471655,0.901414069368891,1.2407407407407407,0.8611323817424514,0.5940146987371946,0.4867946932581888,-0.1509488625064248,0.6140383569837451,-10.846446086413433
202,GF-Guy,108,2.6647928654133173,0.4341756212329932,3.526388888888889,0.45709404814255894,0.21432969255029483,-3.608959002296082,0.861596023475572,0.9767580517318769,32.33257018428469
203,GL-Dsk,36,0.3556938932235992,0.4285648955333507,0.036111111111111115,0.10994226479066906,0.5373388425111416,-18.171285595851657,-0.3195827821124881,0.4746495455265227,-89.84770000298806
204,IE-Cra,36,0.7397070396823747,0.5872319487190792,0.8263888888888888,0.7122886765421438,0.8830684011125249,0.8545444342171206,0.08668184920651417,0.2678576066737971,11.718402631903405
205,IL-Yat,108,0.8024532025487529,0.4644697922130265,1.740740740740741,0.6034227973348134,0.00876106134150157,-2.888825378487445,0.9382875381919881,1.184434219353127,116.92738407819895
206,IT-BCi,108,1.989373434936302,1.0860372956483806,1.4412037037037038,0.7813787450166048,0.43952567949233196,-0.5856638409778039,-0.5481697312325982,0.9793708328014787,-27.55489349590868
207,IT-BFt,72,1.6047139669833024,1.0290452771038205,2.158333333333333,1.815562614076916,0.9334602333287616,0.6796751191360322,0.5536193663500311,1.0203977539624678,34.49956676022323
208,IT-Cp2,108,1.1610186356305259,0.6997360041205885,2.3002314814814815,1.2987300382568665,0.3966717959967161,-0.38824145414527056,1.1392128458509558,1.5231104607074857,98.1218398128702
209,IT-Lav,108,1.731369486914203,1.010285485777861,1.375,1.324684762359018,0.809147396106211,0.7173660512803789,-0.3563694869142032,0.7009785276765553,-20.583098501369335
210,IT-Lsn,108,1.3291664409388868,1.1962681408907654,1.7293981481481482,1.5630287094415751,0.929473340881308,0.8237956659663608,0.40023170720926154,0.6530632712807677,30.111481518187354
211,IT-MBo,108,1.6383571218990658,1.4065792377064419,1.212037037037037,1.3687921951055226,0.9135443958106669,0.8104754463710826,-0.42632008486202866,0.5931305212736716,-26.021193985342403
212,IT-Ren,108,1.9438749116115275,1.7473641702071188,1.2680555555555555,1.33742775738749,0.7967042582580872,0.3676403561300352,-0.675819356055972,1.0586012845302828,-34.76660725538654
213,IT-SR2,108,2.193579736893177,1.1994928539779723,2.16087962962963,1.2568237723409583,0.8015380524307426,0.7973622478843794,-0.03270010726354699,0.5631376670039989,-1.4907188789891443
214,IT-Tor,108,1.3652504714483347,1.3909315558169026,0.6708333333333334,0.965820676647198,0.8295402953637641,0.02753349642185743,-0.6944171381150015,0.9480120013778696,-50.86371714476133
215,RU-Fy2,108,1.0406513673141735,1.0536427888536153,1.214814814814815,1.4749506448143548,0.9437050788298972,0.8635380338750931,0.17416344750064128,0.5423296033801469,16.736003331273306
216,RU-Fyo,108,1.07182058391337,1.0274083505301703,1.2180555555555557,1.4462723327354836,0.8186153944327282,0.7705088382469342,0.14623497164218519,0.6896251184332456,13.643605453840083
217,SE-Deg,108,0.6324550163646413,0.9008295883170605,0.7212962962962963,1.0369843883436232,0.8505571874032779,0.8402805974822976,0.08884127993165497,0.41250675786670987,14.047051194615497
218,SE-Htm,108,0.929186701346024,0.8266913536021965,1.1662037037037036,1.3054849906914807,0.7259990880541695,0.6448505725181768,0.2370170023576799,0.77438593005874,25.508006304258984
219,SE-Nor,108,1.0743011694951146,0.9341174092041372,1.1416666666666666,1.3331590618197615,0.8209849699667245,0.776217536254644,0.06736549717155227,0.627733065663985,6.270634258288277
220,SE-Ros,108,0.6190702456928898,0.6984380223850187,0.8067129629629629,1.1147146992683694,0.8730188408774342,0.7496818804830127,0.18764271727007328,0.555123845413666,30.310407999023692
221,SE-Svb,108,0.7573687865420541,0.7750571100999404,0.8175925925925924,1.1504228157064205,0.8924891601855303,0.8162813199165321,0.06022380605053861,0.4908108509605902,7.951714821190956
